row_id,event_time,segment,f_33a7c669,f_bf3c6aed,f_cd576770,f_ae0157d6,f_2bd5d77e,f_bbe0b25b,f_56f5c3e3,f_586d5c72,f_389f2a64,f_8adc0575,target
tr_6e3ed7_00108,0.268301221974008,g_be5b6a,-0.03535585787441373,-0.07280630627102382,233.32984917667522,0.42512430012349145,18.900887418387235,0.5112725006654284,,0.7407580843548875,0.7709279310612213,-638.6685023568886,1
tr_6e3ed7_00030,0.09031251794863734,g_be5b6a,-0.06544578247219726,0.040809436749808886,,-0.35968103290585474,18.237119923531836,0.40839246099616733,-9.174912601583443,0.26063098817933733,1.0483196314165721,241.42175685027232,0
tr_6e3ed7_00003,0.4605334306855341,g_ebc5d4,-0.008834128390453673,0.04252664557448521,76.60168463086552,0.8768382288254585,4.457005402470786,0.3978039492003806,-137.29033499781252,0.6191646059390955,0.28805771998856056,571.0704980365128,0
tr_6e3ed7_00087,0.5353905858568985,g_a77c08,-0.0046316862335504675,-0.04723579823638662,85.96831952663175,0.2030067599182443,22.20053696917603,0.3216241525747818,-18.27397629080224,0.525312887464438,0.2298712928462795,-777.0426535503401,0
tr_6e3ed7_00393,0.05430347459229821,g_ebc5d4,-0.04972627399766415,0.03776208245620821,174.2497821869238,-1.2660280760152287,17.080244696934184,,-140.6407425693094,1.198858595242997,0.7736850104118749,944.4338743064171,1
tr_6e3ed7_00080,0.4813934076254791,g_ebc5d4,0.004876516461733101,-0.05396926226485864,180.39654558410547,0.21531219393241277,22.74935280941438,0.15695938500470477,-143.3822201210488,-0.9784811986257224,0.5901750551992894,-883.2482483098381,1
tr_6e3ed7_00017,0.20873798652384878,g_be5b6a,-0.011650755413731898,-0.06678286076898013,,1.2733720643278335,33.222555743104714,0.08915119480326769,-60.30960822273947,0.6412516571198431,0.7281709000614061,-1678.046358284812,0
tr_6e3ed7_00320,0.4753123322315669,g_be5b6a,0.018338048860428988,-0.00809347099843519,183.14888649402994,2.3614847437843887,19.88960554858836,0.21981955735676223,-144.3874101459841,0.4925809877535585,-0.12866498561000006,-628.3830415245851,1
tr_6e3ed7_00347,0.1874819703175152,g_ebc5d4,-0.027363229410357404,-8.475861967841697e-05,110.54734143571633,-2.003062070937589,20.126821196802897,0.2764535854998801,-136.63043831728353,0.6982084101314313,0.6251886754062953,-129.42068515725651,1
tr_6e3ed7_00105,0.452365901241489,g_ebc5d4,0.02742929867012359,0.03256358144220117,251.78817860495258,-0.09403151780868674,16.633914322861727,0.21689666260626958,-170.40753844556696,1.3748311141929435,-0.1326618008270518,-360.2043799855952,0
tr_6e3ed7_00256,0.12295093668737461,g_be5b6a,0.04040405883098001,,,-0.2930628409533881,21.907679806970066,0.17141394431092444,,0.5878640920262028,0.14332106676258888,-159.4744299298411,1
tr_6e3ed7_00355,0.07129317010690939,g_a77c08,0.00652758120465639,0.08297069027710142,,0.9336821012439893,6.360359245308526,0.16625728585681343,-58.318635227302124,-0.1260902821274581,0.405626612786199,590.730700648695,0
tr_6e3ed7_00173,0.03440959476057231,g_ebc5d4,0.09308933678074012,0.09602694508618614,86.18393050661649,2.3222989872401403,88.59143576824651,0.26662743468387085,-125.6587519893629,0.2264048984230464,-0.2223079708430441,-0.6890439866441227,0
tr_6e3ed7_00083,0.2772748590564749,g_be5b6a,-0.027152889957721152,0.0405005070722495,339.27817113472076,-0.7278192942025482,2.413976603110049,0.38537991161619095,-154.37246671133872,1.740483138765386,0.8236614151273771,969.201656527655,1
tr_6e3ed7_00417,0.15373615221252848,g_ebc5d4,0.025684823309110583,0.012922164293335339,262.2285302071094,-1.8290529379116134,14.341860700378444,0.26630726829122153,-78.91369657255571,1.3951526138937416,0.23465728688933063,87.39908962044703,0
tr_6e3ed7_00198,0.49444186480493296,g_be5b6a,-0.006680649029103041,-0.04878049039407643,197.5671572560332,-0.9387696609877841,7.23435349412024,0.19895314267617975,,1.4093346525941048,0.45657109319057926,-231.10219338941008,0
tr_6e3ed7_00494,0.5527312259749833,g_be5b6a,-0.007631478582559047,0.0009674782333558771,72.9449556610238,-2.002307660015613,20.942380012971213,0.48462723084406006,-276.2192145776344,0.5294278799905285,0.9344133079926092,-213.05472672383314,1
tr_6e3ed7_00459,0.1941332139857708,g_a77c08,,-0.022159789986870897,-24.584854181259743,-0.7687333600054881,16.52963118667599,0.5145473347863629,-117.48236270168728,0.5198150235841186,1.049122827331863,,1
tr_6e3ed7_00376,0.3951689069858566,g_ebc5d4,-0.005178859592210425,0.010535989918537752,13.533502459212428,-0.22898889929065283,11.888708671498886,0.42779733448074336,-244.42961811659723,0.43487570714536977,0.7716540567307834,221.23172598866907,1
tr_6e3ed7_00029,0.007808275671120765,g_ebc5d4,0.03355557906827508,0.1193923967550284,-69.14854570288975,-1.702154531797958,17.528141699429014,0.15189793646756938,-79.8219771080624,1.3624415479328607,0.1259443887525824,-466.95973931949254,0
tr_6e3ed7_00373,0.07648245881716041,g_be5b6a,0.015744255593677623,-0.06777814210648125,118.01634849114382,-0.922614209082859,24.331983247908497,0.1604618671850513,,1.5102367593738257,,-1705.114680207879,0
tr_6e3ed7_00374,0.4605331524983529,g_ebc5d4,-0.008686465550044601,-0.07291862182006802,107.52374417823214,-0.5678224935632651,26.179124530899717,0.485474432328913,-248.1098225894927,-0.14057017423458462,0.5362765480354419,-1338.8319785662316,1
tr_6e3ed7_00280,0.02332642287190364,g_be5b6a,0.06114601942735595,-0.06481993886161867,28.91305411431003,,19.47789710236168,0.2537738444087511,-75.9999440185282,0.7261072016059283,0.029012858052376966,-77.12503970089536,0
tr_6e3ed7_00215,0.023648567615683205,g_ebc5d4,-0.041208020627814146,-0.06503255919836143,84.96561413653305,,6.653009457201454,0.4700752828587147,-228.16263678820457,0.5443890066174883,0.8968817921827003,1246.1709312355088,1
tr_6e3ed7_00061,0.29990114178393357,g_ebc5d4,-0.00010994520434029205,0.018306700288732398,366.0374266182166,0.8847883439629176,,-0.03427128284665493,-152.80993651262295,1.2463881228409925,0.4198150074855204,1371.1698084750492,1
tr_6e3ed7_00317,0.5168251787152391,g_ebc5d4,0.017765321575890353,-0.1745448321248106,,0.5302280681375848,15.519196589552363,0.20188271523258006,-166.2705026767115,0.09565114287219323,,-446.106684428539,1
tr_6e3ed7_00174,0.18790813247148302,g_ebc5d4,0.020778522333534423,-0.008090692125699106,262.1815007497984,0.33445618971499524,7.000233077051329,0.18870391478315907,-106.79252538364742,0.7548510028236073,0.09595063532987819,66.54119283536212,0
tr_6e3ed7_00238,0.5052537985714783,g_ebc5d4,-0.0134848379020631,0.07028508457661353,86.7049063615414,1.2592609900313974,33.35545515471824,0.3478134457643889,-238.3555510367878,1.013175967100938,0.263757116184547,-847.5034270172724,1
tr_6e3ed7_00197,0.17442597160939746,g_ebc5d4,0.05516675567565971,,100.62299191569522,2.9272473978108793,13.462087742283302,0.3918319050827091,-117.29435072434227,1.4346305474939445,0.009308075549812944,244.7143162370821,0
tr_6e3ed7_00069,0.3063897226080349,g_ebc5d4,,-0.008133051961930694,164.87524503960685,-3.911249508047343,17.392222160924348,0.7525185914116403,-196.59684809041175,2.616870356788818,0.3623465694284902,-1307.7064250289432,0
tr_6e3ed7_00335,0.3040892679023833,g_be5b6a,0.018025165680066825,0.036592181428750786,279.19900888401816,1.673975094213322,15.727461339482442,0.455777697717589,,0.2828139444069666,0.22854990829393457,599.5421875993649,0
tr_6e3ed7_00068,0.5098849104880805,g_ebc5d4,0.01949030473820118,-0.01687715422138481,180.68595168130403,1.7670506359844411,22.142815249268885,0.25996853225009975,-175.74300641514978,0.5739449978770718,0.34375761523277726,-1016.582602435948,0
tr_6e3ed7_00203,0.32713227309508497,g_ebc5d4,0.034116325972411606,-0.03861219258956494,57.702806291614806,-1.6533443547792603,,0.28648553195165044,-262.2345263376945,0.775877478982243,0.20345103403610842,788.5807707431845,0
tr_6e3ed7_00155,0.2253430957843301,g_ebc5d4,-0.05913593462071809,0.04922178925053361,74.88810146832643,-1.23669762165261,3.2884479690698942,0.34923843320935577,-64.14470304433426,1.2447473296126512,1.1797413848963432,682.1791760566593,1
tr_6e3ed7_00447,0.13900880650283254,g_ebc5d4,0.0051273941611424435,-0.029425683544829648,139.54240184067945,0.2336201762170867,9.320901064224405,0.11031837621404283,,0.10202499069454884,0.439078663172384,-537.9919397735015,1
tr_6e3ed7_00274,0.5543791195857805,g_ebc5d4,-0.003460419178528713,-0.06109062833420559,243.3588609926967,0.28335514694820435,12.91014918449114,0.20479824858592632,-199.36724269925008,1.1978768662942847,1.1771339043714701,101.83796287552607,1
tr_6e3ed7_00276,0.12425087880323589,g_ebc5d4,0.010045427565800565,-0.16729240853855154,110.12973899407456,0.13195143755091704,17.301350656782112,0.23380482871005343,-116.25382473394187,0.3551439730225756,5.0467480081699945,158.4167837883676,1
tr_6e3ed7_00040,0.08773253145920638,g_be5b6a,-0.0327009480321389,0.016300391306380554,136.87726020061257,-1.2556160687411275,21.958432930001408,0.610652500324998,-63.20216880700505,-0.5915192297216548,0.8789649362235192,-644.8761192581861,1
tr_6e3ed7_00193,0.09106709602950906,g_ebc5d4,0.008821988738643271,-0.01919151757386941,311.5286889146811,0.17552820621039128,23.063446270184237,0.4200931147419983,-267.1236799289871,0.036407899675151234,0.4695650901443192,-766.7259912416808,1
tr_6e3ed7_00144,0.1017309257796504,g_be5b6a,0.023559981792064227,0.00528728683808425,65.922693373458,1.7124094614815757,20.115785484163833,0.2726172396435077,-195.92394513244568,-0.43809510652647854,0.3599010313597353,-1051.9710726417663,1
tr_6e3ed7_00060,0.3494737799746428,g_ebc5d4,-0.020789962965672287,-0.1381409698227165,247.43945715866818,1.3852058841203132,12.41229901439935,0.33813334101731235,-75.34791964976799,-0.003089612507204853,0.9759650443215229,-429.2769133460721,1
tr_6e3ed7_00103,0.05744518172302661,g_a77c08,-0.0052698720668390145,-0.09057797588930995,,1.0911103829538749,4.311922653230461,0.39377688218295076,-138.44143870457853,0.380780308839079,0.4023180517524445,390.02412455609317,0
tr_6e3ed7_00181,0.044284986328967775,g_ebc5d4,0.019997187150657958,0.010130518453997383,293.584777400566,-0.5532252344461954,9.74604850260194,0.22046612199467974,-131.7112984298912,2.156238785825189,0.30063543188842345,311.47823942801836,0
tr_6e3ed7_00076,0.5722097536033912,g_ebc5d4,0.0031318270751866687,-0.013366086728560336,252.63375474884634,-0.5688921029613115,22.12245093592855,0.17147842353602472,-55.83496760884552,1.7409195803615258,0.3124108932852514,-346.22692144383984,0
tr_6e3ed7_00169,0.15163093975167055,g_ebc5d4,-0.02013065361291261,-0.04799841930371096,84.07303256137796,0.25977993459365484,26.16942535574146,0.02648570134723255,-37.605649343599566,2.0507812905793283,0.7467032444762502,-691.5696148538614,1
tr_6e3ed7_00426,0.5036189699904735,g_a77c08,0.0025855995037348312,-0.012385125645502107,263.02093506611254,-1.2118059731314295,13.837504649962288,0.18167848212927198,-131.1514108833256,0.4851522218652469,0.5512406238514139,381.05677890894844,0
tr_6e3ed7_00488,0.5698893989580753,g_ebc5d4,-0.015106100917057268,0.007858391815193787,266.7278668354695,-0.9279720028300614,12.671141596829639,0.14330787114431545,-217.02235112815907,0.7561324841791255,-0.3097985866253641,203.9360200149611,0
tr_6e3ed7_00067,0.46826961647824245,g_be5b6a,0.012749307031393067,-0.0635109289619383,71.13714892435945,0.17610526124127168,7.083042888873569,0.3860320593944014,-148.07411466205045,1.025468167901682,0.15805819724881826,907.5342787407598,0
tr_6e3ed7_00014,0.5403229401959836,g_ebc5d4,-0.011573248340408775,-0.028917812258075805,343.94806569564264,-2.0075667570182243,20.900472686452012,0.5261860875470902,-124.18584606911776,1.8539375354564505,0.4575820126440546,,0
tr_6e3ed7_00209,0.4492094148879285,g_ebc5d4,0.006761169659058507,,73.59607686420235,0.5013158619767448,19.980373278460124,0.38956131070174366,-95.03088611132483,,0.5068790934968908,-106.9357296021188,1
tr_6e3ed7_00457,0.49137129790968626,g_a77c08,0.022237338287092377,,276.73908098159757,-0.16355464257996086,21.07997069687743,0.2582888742596253,-192.15255128495053,0.43814818879588363,-0.13678615802891247,-643.6467604501601,0
tr_6e3ed7_00382,0.2737318747840585,g_be5b6a,0.03885889321551415,0.023113858566363162,266.36623758221486,,24.490434107392474,0.5799338431492504,-208.9910811969239,0.9974431806579547,0.1280595679888798,-1088.6875445976432,0
tr_6e3ed7_00492,0.05501692431122956,g_ebc5d4,0.01805454180383546,0.11091379958261273,-43.454772474016465,-0.5626162205995481,13.94695978595396,0.3386825073123263,-118.97670116881112,1.2119545021935627,0.1722814376538948,412.82770210455794,0
tr_6e3ed7_00166,0.039456868509601145,g_ebc5d4,0.042523399050296985,-0.1018385792577366,122.96388810358822,-1.1929666077013847,7.605436195447361,0.13213922260351138,-176.7471424014966,0.9465487659129206,0.17230465855646404,343.6246007009904,0
tr_6e3ed7_00106,0.3978567915853162,g_ebc5d4,0.009111553458183624,-0.09325050008437445,152.7515231435817,-0.5221150681571555,18.52784726774596,0.10907002922920678,-137.86378014527781,1.10342148843199,0.19176773983332562,-131.5037031122816,0
tr_6e3ed7_00435,0.24866438528210313,g_ebc5d4,0.012010726543594894,0.004852446072653362,73.35223378336696,0.6856763123878291,5.228722138606011,0.44860862874200014,-328.31522881788294,0.2927924124200279,0.5668537577096769,714.1745447236856,1
tr_6e3ed7_00454,0.5249037130848088,g_be5b6a,0.00024614105138062443,0.0019292358191604075,355.5555084301476,2.70171589781665,9.092541604130552,0.41468701490809184,13.351368365482685,0.6533306099275462,0.5003125186114727,493.2954747959816,1
tr_6e3ed7_00153,0.1606666805270579,g_ebc5d4,-0.0413835352427872,-0.04466264865843255,137.39412365324404,,19.168851438316473,0.4175461871547709,-98.51014947676296,0.5813258917450658,1.0601532585438393,-934.3537352816593,1
tr_6e3ed7_00110,0.46118499140559394,g_ebc5d4,0.014656427525950925,-0.04550482873686961,7.903369758622347,-0.22419981055165664,16.966448047705217,0.40113359382102726,,0.5332381669117109,0.17337907028843774,-578.4363571521998,1
tr_6e3ed7_00034,0.10224756616536537,g_ebc5d4,0.025911300232701724,-0.04009498817576157,486.10402394260245,-1.2761852314237623,24.441778658025925,0.4810692859643753,-197.06397035067909,0.3194891301574738,0.1886692344282907,-875.0506296037038,0
tr_6e3ed7_00370,0.5717887218433054,g_ebc5d4,-0.011972841948739446,0.026929952026943576,,-0.22796809388160075,136.6298478536284,0.29068190279875245,-74.07291553918267,1.8437055572445775,0.10100749488629629,-333.4282253009686,0
tr_6e3ed7_00094,0.29284680856545503,g_be5b6a,0.0320344441435458,,234.34162653456826,-0.3214357349750556,3.6641325951295443,0.3798516267955847,-51.14188265386379,0.3357884370025976,0.10312475512544689,-404.6140622896929,1
tr_6e3ed7_00490,0.10743743468585269,g_ebc5d4,-0.0029790419748295946,0.011007808786306274,159.5566698117933,,15.993757874505846,-0.0065033708459923956,,0.33908786109018507,,211.36123016809253,1
tr_6e3ed7_00484,0.515576537048481,g_be5b6a,0.02362993010163113,-0.04546225625082408,204.9558959937625,0.5433880990021471,14.202352234876175,0.35740835017548706,,0.19465568393180843,-0.05231926550718313,-1015.647836032557,1
tr_6e3ed7_00409,0.5487740752534144,g_ebc5d4,-0.008853085212688388,-0.0490055716994058,287.19844353380586,-0.8658467841960396,-8.738469884372728,0.378237778734849,92.81292698597589,1.00766225906709,0.8660506181012286,1434.7514261327642,1
tr_6e3ed7_00440,0.5466269434555117,g_be5b6a,0.0021132135919542986,-0.17052515134294935,139.86949999426,0.060705784937238765,29.889826927540014,0.2851319774269634,-30.292167346992485,0.13963827501942,0.15026817142626614,-1113.6222544040406,1
tr_6e3ed7_00113,0.22952193308374616,g_ebc5d4,-0.09248640268058193,-0.06755556147774026,133.19646762933732,1.1745939363487932,25.89006288240332,0.23943605817381833,-129.95650608909062,0.3991909084176709,1.4988775942358048,-1922.33749955024,1
tr_6e3ed7_00297,0.0905806210381003,g_ebc5d4,0.01759332600180333,,170.32264607343765,-2.267440421998846,22.41335135187235,0.1721579565716293,-193.42859801231918,-0.7676921652445555,0.26511220674373404,-241.77111416363064,0
tr_6e3ed7_00104,0.001450891192194481,g_ebc5d4,0.02940648830254725,-0.018642905349355702,87.39359897826755,,11.237225699757012,0.49208349157846676,-69.48109819776656,,0.3018768162922841,343.83079995087905,0
tr_6e3ed7_00228,0.4946148587384973,g_ebc5d4,-0.017262733164190303,-0.037883509755626155,112.90029948999307,-0.6152141860199425,14.367531334381592,0.38768223510892785,-185.4250970496829,0.9599516108809247,0.9251415658201858,925.5050154440563,1
tr_6e3ed7_00471,0.18594108690710914,g_ebc5d4,0.0112913007006455,-0.09079288957925082,75.67503115292448,-0.5761394851004983,19.6842599708622,0.3609263983003131,-74.61649650611398,,0.5909829952875791,439.39955398140853,1
tr_6e3ed7_00058,0.13689268574902602,g_ebc5d4,-0.002102775546225781,-0.08587604869725125,,-2.4893720735064298,30.51229178242074,0.34879763541242775,-28.100545559496382,1.283023207622274,0.5926526584001223,-767.6895746622521,1
tr_6e3ed7_00057,0.4945792930067104,g_ebc5d4,0.006520154133252252,-0.0035720737943087076,105.86126769969327,-0.4375768877882318,17.701482445667157,0.17888903443345622,-39.85831573321619,0.6375821547554258,0.20804917503296655,-751.7943887568879,1
tr_6e3ed7_00478,0.013522492739450373,g_be5b6a,-0.10772949193046293,-0.11102605959629779,-49.18443869440787,0.3088327789541944,12.673298769355553,0.07749281461211052,-149.45475138763877,0.26650403255302096,1.5838390739455535,94.25642218908891,0
tr_6e3ed7_00411,0.5508079776358801,g_ebc5d4,0.024879710019500074,,162.36135925029592,-0.9910971744021836,14.292871877722133,0.3558299295753462,-202.16767229810702,0.8727944738070009,,-1174.683051703497,0
tr_6e3ed7_00467,0.5205613817751306,g_ebc5d4,-0.0006273286702142592,-0.07597281678206415,-122.94014127699418,-0.7657834970002911,-1.442932024627856,0.20494847565923097,-93.7315010814732,0.2517035868370154,0.3238284760413481,1197.540072087605,0
tr_6e3ed7_00437,0.44062768094491334,g_ebc5d4,-0.017662571867810586,-0.04494494962861658,145.72476225243338,-1.2878889925063326,18.893612049206396,0.3902872525185136,-178.44052913087785,0.9611303582242852,0.6128539362682988,-300.6463953839883,1
tr_6e3ed7_00392,0.4518445714073134,g_be5b6a,0.00456056762650826,,196.76641048364058,0.710101124534823,8.21669246194056,0.2824187343889833,-99.45538368768668,0.5928562350674743,0.2926900488281825,71.40278694724245,1
tr_6e3ed7_00485,0.06711899884792248,g_ebc5d4,-0.0031926177272920313,-0.0628597633488922,,-0.8196544865568189,9.914721102063258,0.2797683520757804,-173.02470443016932,1.1541569383014152,0.568988522197802,937.7839930749211,0
tr_6e3ed7_00298,0.04107376087149823,g_ebc5d4,0.031640176205978726,0.0730947268480275,166.6481060211046,0.308856478716081,5.451765978091295,0.40376647707660945,,0.2555810303622032,0.3609485525488073,35.03313760155933,0
tr_6e3ed7_00480,0.2009301010807953,g_be5b6a,0.027121641115586344,0.05220173128067625,200.30833406611316,,17.260864152654282,0.13930190250631075,-166.5070705955345,0.3375200692551083,0.20657450357475327,5.800685384306462,0
tr_6e3ed7_00035,0.2710352753827671,g_ebc5d4,-0.016069761747405407,0.0005278958772575761,-62.03087232551337,0.5470803834706192,22.004047297602426,0.0035351826784447704,-139.54029002787254,0.01155252047899269,0.6481477595591822,-171.97401810839096,0
tr_6e3ed7_00156,0.2870076564181067,g_be5b6a,-0.02372358707383835,-0.04503649067616875,74.83651844475584,-0.20116021325774328,12.013489347978812,0.12182864595733545,-88.80054467790201,0.9072274674210717,0.8353699901137268,-558.3034013926366,1
tr_6e3ed7_00283,0.3536200228775888,g_ebc5d4,0.016647062717738543,0.005818672945963832,119.84723257232791,-0.2991865692285707,24.99553140784886,0.6581297629136051,-128.6417645276251,1.2023268763471024,0.2818682819181696,-936.899303593695,0
tr_6e3ed7_00002,0.11243523070581118,g_ebc5d4,-0.10633903776778682,0.03644652053566384,23.61502031626273,-0.27286307990764624,6.289050065703069,0.43684820622907883,17.2440855703651,0.35173648156806636,1.6155812570425296,,1
tr_6e3ed7_00468,0.11543917267795088,g_ebc5d4,0.05246862592048333,0.06872812846839176,,,21.255954679512154,0.34272443879327225,-237.47670475657054,0.5079328353153556,0.041710300773414366,-1320.4565921655983,1
tr_6e3ed7_00329,0.5540519610994917,g_be5b6a,-0.005151147423682919,-0.16373392692331698,297.89173930528943,-1.3277500842463568,5.577572642821469,0.06506158431300432,-67.07374541635546,0.06545624522415217,1.016205912062325,474.4251798376987,0
tr_6e3ed7_00179,0.16378204688049347,g_ebc5d4,0.055029879024720174,0.10661128429268103,52.11051962183916,0.509086247840383,,0.17037303468823511,-135.55886211685765,-0.16697658344752864,-0.037727859933032404,,0
tr_6e3ed7_00180,0.3006923071153444,g_be5b6a,0.015981689457740075,-0.04173332311164026,292.70418874885587,,5.833894146060381,0.1718617272342867,-194.74431590306222,0.33233760763274783,0.28958025512252406,442.3815440208473,1
tr_6e3ed7_00381,0.02770176425574122,g_ebc5d4,0.005695969410338314,-0.03627703313250701,134.33001505159152,0.2730688543966738,22.335539993289395,0.3145380061358959,-205.2713971353534,2.114168720010099,0.46602861476271834,40.78535928247399,1
tr_6e3ed7_00148,0.3470880833315733,g_ebc5d4,-0.023494914093878265,0.11467204880605168,28.554293096865806,,16.103575395917655,0.2696928110328869,,0.7778673109629443,,,1
tr_6e3ed7_00082,0.16861467856256154,g_ebc5d4,0.012377046133693396,-0.0340989864786038,137.14832754199335,1.0250709420684814,14.753915826600677,0.07727048642724929,-137.41346575499574,0.5607056865689901,0.2593972445451259,147.2088015041144,0
tr_6e3ed7_00081,0.5611327342041312,g_be5b6a,-0.003003107967954849,0.03170112934414078,40.35774399587778,0.5619587096322123,12.794819910817044,0.0655939233270694,-86.05869267376146,0.857417451560204,0.3825882656794997,-109.54129115051343,0
tr_6e3ed7_00092,0.4475306615158296,g_be5b6a,-0.02462410934859693,-0.030433282511622067,647.1818947042055,-1.119362781631792,25.059953340873058,0.4972500724422436,,-0.1205069727418846,0.8059511150093481,-225.4812724948083,1
tr_6e3ed7_00371,0.2217405921610325,g_be5b6a,-0.006408819151025865,,221.09361108452788,-2.2906657636738714,4.782131841822121,0.1990234522141324,,0.10173900308793282,,281.31466026426085,1
tr_6e3ed7_00434,0.465852402120451,g_ebc5d4,0.002580198283455454,-0.05293199534080767,201.50207876177433,1.1175902637485624,16.988013928149005,0.10021713363380147,-133.74731101467688,0.15307080916223093,0.6324335352066437,-352.37991595608634,1
tr_6e3ed7_00072,0.0055940372757540555,g_ebc5d4,-0.0022190075356580295,-0.04351142233958001,301.40975383928634,0.36331973115671234,21.29527989419832,0.2067091750908389,-80.24299769149042,0.6682298250002465,0.6301777716159045,-1385.7072618340758,1
tr_6e3ed7_00064,0.22821870641240471,g_be5b6a,0.03593174100488628,-0.004077668718457394,175.83678199200358,0.799411440309366,19.414029442335465,0.03160658307662231,-259.45684638168217,0.07707849149998192,0.39797689380581114,94.99630176862163,1
tr_6e3ed7_00016,0.2066662221015858,g_be5b6a,-0.004586823183702064,-0.049370510347090536,-173.27872471176093,1.7565230471362079,23.655640592941516,0.45021972031360546,-44.16210244804263,-0.7332331033663683,,-121.74302961615696,1
tr_6e3ed7_00313,0.19544545319405401,g_be5b6a,-0.002140478134827926,0.04354427448509547,-63.71504861127815,-0.7612814191249819,20.767743666778976,,-90.07306003214808,0.3793449565884657,0.378297258697594,-973.3496518017731,1
tr_6e3ed7_00019,0.4638895844119563,g_be5b6a,0.015916188373691825,0.035253615059810575,194.4999039766841,1.9148836195455554,37.75700817928039,-0.0009317303041673219,66.5434983840211,0.2449327540995272,0.1315510757298478,-1878.9530315708098,0
tr_6e3ed7_00147,0.24549753602929708,g_ebc5d4,,0.04419153507865957,248.26304451861702,0.16222514091348292,18.32129015545963,0.5592412179597617,-107.08687519269614,0.3895197342578698,0.14265564977718176,-111.41495767488269,0
tr_6e3ed7_00091,0.17244147751069408,g_ebc5d4,0.00211201355215227,-0.03742978543161255,153.92128013908,0.4260060031770583,22.188638356406454,0.6475717982238887,65.28359809066497,,0.4519770471492242,-353.1243592829794,1
tr_6e3ed7_00258,0.13280724185633938,g_ebc5d4,0.02750137788663243,-0.036434487151825685,212.21586468387315,-1.3953506776588036,16.24042354516767,,-43.03573311448655,-0.28834527583595326,0.2161390663834501,285.42552775804904,0
